0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,5.72,-3.42
0,6.061472,-3.109497
0,7.588092,-0.9268348
0.004998378,10.35857,0.1748271
1.094833,13.73044,1.3
2.332412,16.38848,1.3
3.471003,17.49724,1.3
4.567494,17.42757,1.3
5.635183,16.6314,1.3
5.217884,15.2345,-0.4364119
4.751878,14.76987,0
4.602344,14.93582,0.4578352
4.853003,14.79601,-0.211906
4.596139,15.25674,0.1944065
5.264302,15.4606,1.3
4.998681,15.6596,0
5.198377,16.15352,1.235785
5.430645,16.1045,0
5.295479,16.54618,0.574017
5.719954,16.32317,-0.4504108
5.375038,16.13837,0.02195549
5.450008,16.44661,0.6330199
5.933915,16.98056,0.6987133
6.001563,17.43185,0.09136677
6.064503,18.04038,0.9550352
6.107591,16.74295,-0.6111431
4.795902,13.76128,-1.378623
3.049103,10.71261,-1.655499
1.332623,8.618195,-1.38313
0.2649515,7.8881,-0.6551256
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.826843,-0.2597351
0,7.860535,-0.2271309
0,8.458466,0
0.3529971,10.20564,1.113922
1.601441,12.22572,1.3
2.811635,13.08395,1.3
3.743479,12.60007,-0.4830437
3.341011,12.50063,0
3.332059,13.39082,0.6446743
4.328354,13.68925,-0.0909791
4.039093,14.41191,0
4.650602,15.74346,1.3
5.640975,16.02281,-0.2443714
5.274119,16.89339,0.07361412
5.953267,18.09253,1.3
6.605826,18.35602,-0.1809883
6.343183,19.52339,0.5358295
7.243968,20.34399,1.3
7.452379,20.67555,0
7.478033,21.97543,1.3
8.391777,22.44862,1.3
8.184808,23.01065,0
8.587466,24.21892,1.3
9.25001,24.414,-0.2814474
8.840842,25.37759,0.5402956
9.62993,26.15817,1.3
9.721868,26.36055,0
9.719769,27.52943,1.3
10.52111,27.8309,1.3
10.15666,28.31519,0
10.5349,29.31693,1.3
11.16762,29.39709,-0.4466429
10.61745,30.24033,0.6834326
11.33171,30.69247,1.3
11.27652,30.90656,0
11.31806,31.83096,1.3
12.03769,31.90005,1.3
11.43215,32.55307,0.292511
12.03767,33.00726,1.3
12.06651,33.08328,0
11.98023,33.95746,1.3
12.67199,33.99612,1.3
12.09227,34.37695,0
12.62291,34.08328,1.3
11.94219,31.4906,-0.413538
10.46764,26.63873,-1.3126
8.334943,20.7814,-1.953269
5.807959,15.11066,-2.253548
3.312294,10.83066,-2.160244
1.314076,8.565216,-1.468009
0.2332707,7.86972,-0.6660204
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.822327,-0.26651
0,7.919952,-0.1786194
0.0005674734,8.799652,0.036026
0.6718723,10.47269,1.3
1.928952,11.12125,1.3
2.562318,11.02448,-0.3083267
2.389685,11.11658,0.02300262
2.425502,10.65869,-0.236515
1.671146,9.277954,-0.898397
0.6582454,8.179016,-0.863657
0.05189178,7.872589,-0.3248992
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
0,7.868378,-0.1974335
